layer,tracer,workload,configuration,time,event,freq,total_event_cost,cost_per_event
L1,None,cpu_benchmark,1_1000,286297450,IO_INSTRUCTION,1,21197,21197
L1,None,cpu_benchmark,1_1000,286297450,CPUID,21,7278,346.57
L1,None,cpu_benchmark,1_1000,286297450,PENDING_INTERRUPT,1,1428,1428
L1,None,cpu_benchmark,1_1000,286297450,VMCALL,1,0,0
L1,None,cpu_benchmark,1_1000,285474177,HLT,36,1444174,40115.94
L1,None,cpu_benchmark,1_1000,285474177,IO_INSTRUCTION,38,127927,3366.5
L1,None,cpu_benchmark,1_1000,285474177,EPT_MISCONFIG,52,57509,1105.94
L1,None,cpu_benchmark,1_1000,285474177,PREEMPTION_TIMER,76,38942,512.39
L1,None,cpu_benchmark,1_1000,285474177,MSR_WRITE,76,27600,363.16
L1,None,cpu_benchmark,1_1000,285474177,EXTERNAL_INTERRUPT,81,25596,316
L1,None,cpu_benchmark,1_1000,285474177,CPUID,21,6644,316.38
L1,None,cpu_benchmark,1_1000,285474177,PAUSE_INSTRUCTION,4,935,233.75
L1,None,cpu_benchmark,1_1000,285474177,PENDING_INTERRUPT,2,693,346.5
L1,None,cpu_benchmark,1_1000,285474177,VMCALL,1,0,0
L1,None,cpu_benchmark,1_1000,285019060,HLT,38,1536465,40433.29
L1,None,cpu_benchmark,1_1000,285019060,EPT_MISCONFIG,50,58115,1162.3
L1,None,cpu_benchmark,1_1000,285019060,PREEMPTION_TIMER,74,45112,609.62
L1,None,cpu_benchmark,1_1000,285019060,MSR_WRITE,75,31050,414
L1,None,cpu_benchmark,1_1000,285019060,EXTERNAL_INTERRUPT,77,23727,308.14
L1,None,cpu_benchmark,1_1000,285019060,IO_INSTRUCTION,2,20566,10283
L1,None,cpu_benchmark,1_1000,285019060,CPUID,21,7265,345.95
L1,None,cpu_benchmark,1_1000,285019060,PENDING_INTERRUPT,1,318,318
L1,None,cpu_benchmark,1_1000,285019060,VMCALL,1,0,0
L1,None,cpu_benchmark,1_1000,290355143,HLT,40,1293127,32328.17
L1,None,cpu_benchmark,1_1000,290355143,EXTERNAL_INTERRUPT,87,306259,3520.22
L1,None,cpu_benchmark,1_1000,290355143,PREEMPTION_TIMER,78,66698,855.1
L1,None,cpu_benchmark,1_1000,290355143,EPT_MISCONFIG,51,58642,1149.84
L1,None,cpu_benchmark,1_1000,290355143,MSR_WRITE,78,36770,471.41
L1,None,cpu_benchmark,1_1000,290355143,IO_INSTRUCTION,1,10307,10307
L1,None,cpu_benchmark,1_1000,290355143,CPUID,21,7362,350.57
L1,None,cpu_benchmark,1_1000,290355143,PENDING_INTERRUPT,1,305,305
L1,None,cpu_benchmark,1_1000,290355143,VMCALL,1,0,0
L1,None,cpu_benchmark,1_1000,284624642,HLT,37,1143006,30892.05
L1,None,cpu_benchmark,1_1000,284624642,EPT_MISCONFIG,52,61630,1185.19
L1,None,cpu_benchmark,1_1000,284624642,PREEMPTION_TIMER,76,48146,633.5
L1,None,cpu_benchmark,1_1000,284624642,MSR_WRITE,76,31960,420.53
L1,None,cpu_benchmark,1_1000,284624642,EXTERNAL_INTERRUPT,82,31679,386.33
L1,None,cpu_benchmark,1_1000,284624642,IO_INSTRUCTION,2,27020,13510
L1,None,cpu_benchmark,1_1000,284624642,CPUID,21,6301,300.05
L1,None,cpu_benchmark,1_1000,284624642,PENDING_INTERRUPT,1,409,409
L1,None,cpu_benchmark,1_1000,284624642,VMCALL,1,0,0
L1,None,cpu_benchmark,1_1000,287461402,HLT,36,1054853,29301.47
L1,None,cpu_benchmark,1_1000,287461402,PREEMPTION_TIMER,76,66456,874.42
L1,None,cpu_benchmark,1_1000,287461402,EPT_MISCONFIG,52,58409,1123.25
L1,None,cpu_benchmark,1_1000,287461402,MSR_WRITE,77,35012,454.7
L1,None,cpu_benchmark,1_1000,287461402,EXTERNAL_INTERRUPT,84,31592,376.1
L1,None,cpu_benchmark,1_1000,287461402,IO_INSTRUCTION,2,23271,11635.5
L1,None,cpu_benchmark,1_1000,287461402,CPUID,21,7070,336.67
L1,None,cpu_benchmark,1_1000,287461402,PENDING_INTERRUPT,4,3308,827
L1,None,cpu_benchmark,1_1000,287461402,VMCALL,1,0,0
L1,None,cpu_benchmark,1_1000,289729370,HLT,37,988618,26719.41
L1,None,cpu_benchmark,1_1000,289729370,EPT_MISCONFIG,53,65019,1226.77
L1,None,cpu_benchmark,1_1000,289729370,EXTERNAL_INTERRUPT,87,57959,666.2
L1,None,cpu_benchmark,1_1000,289729370,PREEMPTION_TIMER,75,57151,762.01
L1,None,cpu_benchmark,1_1000,289729370,MSR_WRITE,76,36364,478.47
L1,None,cpu_benchmark,1_1000,289729370,IO_INSTRUCTION,2,19959,9979.5
L1,None,cpu_benchmark,1_1000,289729370,CPUID,21,7677,365.57
L1,None,cpu_benchmark,1_1000,289729370,PENDING_INTERRUPT,1,314,314
L1,None,cpu_benchmark,1_1000,289729370,VMCALL,1,0,0
L1,None,cpu_benchmark,1_1000,284853472,HLT,37,1136938,30728.05
L1,None,cpu_benchmark,1_1000,284853472,EPT_MISCONFIG,53,60524,1141.96
L1,None,cpu_benchmark,1_1000,284853472,PREEMPTION_TIMER,74,44497,601.31
L1,None,cpu_benchmark,1_1000,284853472,EXTERNAL_INTERRUPT,86,33785,392.85
L1,None,cpu_benchmark,1_1000,284853472,MSR_WRITE,75,29496,393.28
L1,None,cpu_benchmark,1_1000,284853472,IO_INSTRUCTION,2,18863,9431.5
L1,None,cpu_benchmark,1_1000,284853472,CPUID,21,6854,326.38
L1,None,cpu_benchmark,1_1000,284853472,PENDING_INTERRUPT,1,481,481
L1,None,cpu_benchmark,1_1000,284853472,VMCALL,1,0,0
L1,None,cpu_benchmark,1_1000,284928660,HLT,35,1722333,49209.51
L1,None,cpu_benchmark,1_1000,284928660,EPT_MISCONFIG,52,88041,1693.1
L1,None,cpu_benchmark,1_1000,284928660,PREEMPTION_TIMER,75,41561,554.15
L1,None,cpu_benchmark,1_1000,284928660,MSR_WRITE,75,27642,368.56
L1,None,cpu_benchmark,1_1000,284928660,EXTERNAL_INTERRUPT,82,25548,311.56
L1,None,cpu_benchmark,1_1000,284928660,IO_INSTRUCTION,1,10456,10456
L1,None,cpu_benchmark,1_1000,284928660,CPUID,21,7413,353
L1,None,cpu_benchmark,1_1000,284928660,PENDING_INTERRUPT,1,517,517
L1,None,cpu_benchmark,1_1000,284928660,VMCALL,1,0,0
L1,None,cpu_benchmark,1_1000,288280807,HLT,37,1536581,41529.22
L1,None,cpu_benchmark,1_1000,288280807,EXTERNAL_INTERRUPT,372,110096,295.96
L1,None,cpu_benchmark,1_1000,288280807,EPT_MISCONFIG,53,60083,1133.64
L1,None,cpu_benchmark,1_1000,288280807,PREEMPTION_TIMER,76,53208,700.11
L1,None,cpu_benchmark,1_1000,288280807,MSR_WRITE,76,31933,420.17
L1,None,cpu_benchmark,1_1000,288280807,IO_INSTRUCTION,1,10889,10889
L1,None,cpu_benchmark,1_1000,288280807,CPUID,21,7113,338.71
L1,None,cpu_benchmark,1_1000,288280807,PENDING_INTERRUPT,2,1310,655
L1,None,cpu_benchmark,1_1000,288280807,VMCALL,1,0,0
L1,None,cpu_benchmark,1_1000,291837139,EXTERNAL_INTERRUPT,85,1649003,19400.04
L1,None,cpu_benchmark,1_1000,291837139,HLT,37,1317370,35604.59
L1,None,cpu_benchmark,1_1000,291837139,IO_INSTRUCTION,39,108275,2776.28
L1,None,cpu_benchmark,1_1000,291837139,EPT_MISCONFIG,54,64435,1193.24
L1,None,cpu_benchmark,1_1000,291837139,PREEMPTION_TIMER,76,58710,772.5
L1,None,cpu_benchmark,1_1000,291837139,MSR_WRITE,76,38724,509.53
L1,None,cpu_benchmark,1_1000,291837139,CPUID,21,6900,328.57
L1,None,cpu_benchmark,1_1000,291837139,PENDING_INTERRUPT,3,1013,337.67
L1,None,cpu_benchmark,1_1000,291837139,PAUSE_INSTRUCTION,4,974,243.5
L1,None,cpu_benchmark,1_1000,291837139,VMCALL,1,0,0
L1,None,cpu_benchmark,1_1000,288086892,HLT,37,1562737,42236.14
L1,None,cpu_benchmark,1_1000,288086892,EPT_MISCONFIG,54,66107,1224.2
L1,None,cpu_benchmark,1_1000,288086892,PREEMPTION_TIMER,76,45943,604.51
L1,None,cpu_benchmark,1_1000,288086892,EXTERNAL_INTERRUPT,84,45867,546.04
L1,None,cpu_benchmark,1_1000,288086892,MSR_WRITE,76,29704,390.84
L1,None,cpu_benchmark,1_1000,288086892,IO_INSTRUCTION,1,11719,11719
L1,None,cpu_benchmark,1_1000,288086892,CPUID,21,7360,350.48
L1,None,cpu_benchmark,1_1000,288086892,PENDING_INTERRUPT,4,1428,357
L1,None,cpu_benchmark,1_1000,288086892,VMCALL,1,0,0
L1,None,cpu_benchmark,1_1000,284579451,HLT,38,1368041,36001.08
L1,None,cpu_benchmark,1_1000,284579451,EPT_MISCONFIG,58,60918,1050.31
L1,None,cpu_benchmark,1_1000,284579451,PREEMPTION_TIMER,75,36790,490.53
L1,None,cpu_benchmark,1_1000,284579451,EXTERNAL_INTERRUPT,83,29020,349.64
L1,None,cpu_benchmark,1_1000,284579451,MSR_WRITE,75,25010,333.47
L1,None,cpu_benchmark,1_1000,284579451,IO_INSTRUCTION,1,9332,9332
L1,None,cpu_benchmark,1_1000,284579451,CPUID,21,6892,328.19
L1,None,cpu_benchmark,1_1000,284579451,PENDING_INTERRUPT,3,1485,495
L1,None,cpu_benchmark,1_1000,284579451,VMCALL,1,0,0
L1,None,cpu_benchmark,1_1000,286430834,HLT,39,1654353,42419.31
L1,None,cpu_benchmark,1_1000,286430834,EPT_MISCONFIG,51,58600,1149.02
L1,None,cpu_benchmark,1_1000,286430834,PREEMPTION_TIMER,76,54061,711.33
L1,None,cpu_benchmark,1_1000,286430834,EXTERNAL_INTERRUPT,79,49327,624.39
L1,None,cpu_benchmark,1_1000,286430834,MSR_WRITE,78,34649,444.22
L1,None,cpu_benchmark,1_1000,286430834,IO_INSTRUCTION,1,11293,11293
L1,None,cpu_benchmark,1_1000,286430834,CPUID,21,7064,336.38
L1,None,cpu_benchmark,1_1000,286430834,PENDING_INTERRUPT,1,338,338
L1,None,cpu_benchmark,1_1000,286430834,VMCALL,1,0,0
L1,None,cpu_benchmark,1_1000,285264622,HLT,35,1271615,36331.86
L1,None,cpu_benchmark,1_1000,285264622,EXTERNAL_INTERRUPT,80,65519,818.99
L1,None,cpu_benchmark,1_1000,285264622,EPT_MISCONFIG,49,55134,1125.18
L1,None,cpu_benchmark,1_1000,285264622,PREEMPTION_TIMER,76,54830,721.45
L1,None,cpu_benchmark,1_1000,285264622,MSR_WRITE,76,33189,436.7
L1,None,cpu_benchmark,1_1000,285264622,IO_INSTRUCTION,1,14203,14203
L1,None,cpu_benchmark,1_1000,285264622,CPUID,21,7265,345.95
L1,None,cpu_benchmark,1_1000,285264622,PENDING_INTERRUPT,1,277,277
L1,None,cpu_benchmark,1_1000,285264622,VMCALL,1,0,0
L1,None,cpu_benchmark,1_1000,291190420,HLT,36,1510937,41970.47
L1,None,cpu_benchmark,1_1000,291190420,PREEMPTION_TIMER,76,72947,959.83
L1,None,cpu_benchmark,1_1000,291190420,EPT_MISCONFIG,49,61355,1252.14
L1,None,cpu_benchmark,1_1000,291190420,MSR_WRITE,76,50386,662.97
L1,None,cpu_benchmark,1_1000,291190420,EXTERNAL_INTERRUPT,82,49729,606.45
L1,None,cpu_benchmark,1_1000,291190420,IO_INSTRUCTION,2,24599,12299.5
L1,None,cpu_benchmark,1_1000,291190420,CPUID,21,7848,373.71
L1,None,cpu_benchmark,1_1000,291190420,PENDING_INTERRUPT,1,950,950
L1,None,cpu_benchmark,1_1000,291190420,VMCALL,1,0,0
L1,None,cpu_benchmark,1_1000,286691075,HLT,38,1220398,32115.74
L1,None,cpu_benchmark,1_1000,286691075,EPT_MISCONFIG,52,62287,1197.83
L1,None,cpu_benchmark,1_1000,286691075,PREEMPTION_TIMER,76,57179,752.36
L1,None,cpu_benchmark,1_1000,286691075,MSR_WRITE,78,33517,429.71
L1,None,cpu_benchmark,1_1000,286691075,EXTERNAL_INTERRUPT,80,24795,309.94
L1,None,cpu_benchmark,1_1000,286691075,IO_INSTRUCTION,1,10681,10681
L1,None,cpu_benchmark,1_1000,286691075,CPUID,21,6917,329.38
L1,None,cpu_benchmark,1_1000,286691075,PENDING_INTERRUPT,3,1363,454.33
L1,None,cpu_benchmark,1_1000,286691075,VMCALL,1,0,0
L1,None,cpu_benchmark,1_1000,286442618,HLT,39,1452647,37247.36
L1,None,cpu_benchmark,1_1000,286442618,EPT_MISCONFIG,48,55443,1155.06
L1,None,cpu_benchmark,1_1000,286442618,PREEMPTION_TIMER,75,46226,616.35
L1,None,cpu_benchmark,1_1000,286442618,EXTERNAL_INTERRUPT,83,35065,422.47
L1,None,cpu_benchmark,1_1000,286442618,MSR_WRITE,76,30667,403.51
L1,None,cpu_benchmark,1_1000,286442618,IO_INSTRUCTION,1,12128,12128
L1,None,cpu_benchmark,1_1000,286442618,CPUID,21,6933,330.14
L1,None,cpu_benchmark,1_1000,286442618,PENDING_INTERRUPT,2,1500,750
L1,None,cpu_benchmark,1_1000,286442618,VMCALL,1,0,0
L1,None,cpu_benchmark,1_1000,287197562,HLT,36,1746183,48505.08
L1,None,cpu_benchmark,1_1000,287197562,EPT_MISCONFIG,53,66931,1262.85
L1,None,cpu_benchmark,1_1000,287197562,PREEMPTION_TIMER,76,46211,608.04
L1,None,cpu_benchmark,1_1000,287197562,EXTERNAL_INTERRUPT,79,39894,504.99
L1,None,cpu_benchmark,1_1000,287197562,MSR_WRITE,77,30993,402.51
L1,None,cpu_benchmark,1_1000,287197562,IO_INSTRUCTION,1,11378,11378
L1,None,cpu_benchmark,1_1000,287197562,CPUID,21,7119,339
L1,None,cpu_benchmark,1_1000,287197562,PENDING_INTERRUPT,2,1413,706.5
L1,None,cpu_benchmark,1_1000,287197562,VMCALL,1,0,0
L1,None,cpu_benchmark,1_1000,283864077,HLT,37,1088820,29427.57
L1,None,cpu_benchmark,1_1000,283864077,EPT_MISCONFIG,52,57485,1105.48
L1,None,cpu_benchmark,1_1000,283864077,PREEMPTION_TIMER,75,40953,546.04
L1,None,cpu_benchmark,1_1000,283864077,MSR_WRITE,75,27818,370.91
L1,None,cpu_benchmark,1_1000,283864077,EXTERNAL_INTERRUPT,83,23969,288.78
L1,None,cpu_benchmark,1_1000,283864077,IO_INSTRUCTION,1,11724,11724
L1,None,cpu_benchmark,1_1000,283864077,CPUID,21,6259,298.05
L1,None,cpu_benchmark,1_1000,283864077,VMCALL,1,0,0
L1,None,cpu_benchmark,1_1000,297516720,HLT,36,1427684,39657.89
L1,None,cpu_benchmark,1_1000,297516720,EXTERNAL_INTERRUPT,334,212487,636.19
L1,None,cpu_benchmark,1_1000,297516720,PREEMPTION_TIMER,78,125871,1613.73
L1,None,cpu_benchmark,1_1000,297516720,EPT_MISCONFIG,51,84287,1652.69
L1,None,cpu_benchmark,1_1000,297516720,MSR_WRITE,78,59684,765.18
L1,None,cpu_benchmark,1_1000,297516720,IO_INSTRUCTION,2,35307,17653.5
L1,None,cpu_benchmark,1_1000,297516720,CPUID,21,7505,357.38
L1,None,cpu_benchmark,1_1000,297516720,PENDING_INTERRUPT,1,368,368
L1,None,cpu_benchmark,1_1000,297516720,VMCALL,1,0,0
L1,None,cpu_benchmark,1_1000,285987112,HLT,38,2034596,53542
L1,None,cpu_benchmark,1_1000,285987112,IO_INSTRUCTION,38,96593,2541.92
L1,None,cpu_benchmark,1_1000,285987112,EPT_MISCONFIG,51,91608,1796.24
L1,None,cpu_benchmark,1_1000,285987112,PREEMPTION_TIMER,76,43994,578.87
L1,None,cpu_benchmark,1_1000,285987112,MSR_WRITE,77,28390,368.7
L1,None,cpu_benchmark,1_1000,285987112,EXTERNAL_INTERRUPT,81,27812,343.36
L1,None,cpu_benchmark,1_1000,285987112,CPUID,21,7277,346.52
L1,None,cpu_benchmark,1_1000,285987112,PENDING_INTERRUPT,3,1227,409
L1,None,cpu_benchmark,1_1000,285987112,PAUSE_INSTRUCTION,4,857,214.25
L1,None,cpu_benchmark,1_1000,285987112,VMCALL,1,0,0
L1,None,cpu_benchmark,1_1000,301497366,HLT,37,1440781,38940.03
L1,None,cpu_benchmark,1_1000,301497366,PREEMPTION_TIMER,77,175014,2272.91
L1,None,cpu_benchmark,1_1000,301497366,EXTERNAL_INTERRUPT,91,88338,970.75
L1,None,cpu_benchmark,1_1000,301497366,MSR_WRITE,78,76451,980.14
L1,None,cpu_benchmark,1_1000,301497366,EPT_MISCONFIG,53,64040,1208.3
L1,None,cpu_benchmark,1_1000,301497366,IO_INSTRUCTION,1,12703,12703
L1,None,cpu_benchmark,1_1000,301497366,CPUID,21,8740,416.19
L1,None,cpu_benchmark,1_1000,301497366,EXCEPTION_NMI,1,1971,1971
L1,None,cpu_benchmark,1_1000,301497366,PENDING_INTERRUPT,3,1247,415.67
L1,None,cpu_benchmark,1_1000,301497366,VMCALL,1,0,0
L1,None,cpu_benchmark,1_1000,286179182,HLT,38,1316619,34647.87
L1,None,cpu_benchmark,1_1000,286179182,EPT_MISCONFIG,48,59694,1243.62
L1,None,cpu_benchmark,1_1000,286179182,PREEMPTION_TIMER,76,53537,704.43
L1,None,cpu_benchmark,1_1000,286179182,MSR_WRITE,77,50487,655.68
L1,None,cpu_benchmark,1_1000,286179182,EXTERNAL_INTERRUPT,80,31693,396.16
L1,None,cpu_benchmark,1_1000,286179182,IO_INSTRUCTION,1,11205,11205
L1,None,cpu_benchmark,1_1000,286179182,CPUID,21,7179,341.86
L1,None,cpu_benchmark,1_1000,286179182,PENDING_INTERRUPT,2,666,333
L1,None,cpu_benchmark,1_1000,286179182,VMCALL,1,0,0
L1,None,cpu_benchmark,1_1000,286070452,HLT,35,1594323,45552.09
L1,None,cpu_benchmark,1_1000,286070452,EPT_MISCONFIG,54,72408,1340.89
L1,None,cpu_benchmark,1_1000,286070452,PREEMPTION_TIMER,74,48589,656.61
L1,None,cpu_benchmark,1_1000,286070452,EXTERNAL_INTERRUPT,83,34846,419.83
L1,None,cpu_benchmark,1_1000,286070452,MSR_WRITE,75,33130,441.73
L1,None,cpu_benchmark,1_1000,286070452,IO_INSTRUCTION,2,18170,9085
L1,None,cpu_benchmark,1_1000,286070452,CPUID,21,7779,370.43
L1,None,cpu_benchmark,1_1000,286070452,PENDING_INTERRUPT,1,1289,1289
L1,None,cpu_benchmark,1_1000,286070452,VMCALL,1,0,0
L1,None,cpu_benchmark,1_1000,284081747,HLT,37,1086390,29361.89
L1,None,cpu_benchmark,1_1000,284081747,EPT_MISCONFIG,54,79225,1467.13
L1,None,cpu_benchmark,1_1000,284081747,PREEMPTION_TIMER,76,41807,550.09
L1,None,cpu_benchmark,1_1000,284081747,MSR_WRITE,76,27945,367.7
L1,None,cpu_benchmark,1_1000,284081747,EXTERNAL_INTERRUPT,79,27641,349.89
L1,None,cpu_benchmark,1_1000,284081747,IO_INSTRUCTION,1,10802,10802
L1,None,cpu_benchmark,1_1000,284081747,CPUID,21,6997,333.19
L1,None,cpu_benchmark,1_1000,284081747,VMCALL,1,0,0
L1,None,cpu_benchmark,1_1000,288153356,HLT,38,1018982,26815.32
L1,None,cpu_benchmark,1_1000,288153356,IO_INSTRUCTION,38,103858,2733.11
L1,None,cpu_benchmark,1_1000,288153356,PREEMPTION_TIMER,75,73237,976.49
L1,None,cpu_benchmark,1_1000,288153356,EPT_MISCONFIG,53,59460,1121.89
L1,None,cpu_benchmark,1_1000,288153356,EXTERNAL_INTERRUPT,83,41605,501.27
L1,None,cpu_benchmark,1_1000,288153356,MSR_WRITE,75,38588,514.51
L1,None,cpu_benchmark,1_1000,288153356,CPUID,21,6930,330
L1,None,cpu_benchmark,1_1000,288153356,PENDING_INTERRUPT,5,2642,528.4
L1,None,cpu_benchmark,1_1000,288153356,PAUSE_INSTRUCTION,4,1111,277.75
L1,None,cpu_benchmark,1_1000,288153356,VMCALL,1,0,0
L1,None,cpu_benchmark,1_1000,284771390,HLT,37,1273419,34416.73
L1,None,cpu_benchmark,1_1000,284771390,EPT_MISCONFIG,48,56389,1174.77
L1,None,cpu_benchmark,1_1000,284771390,PREEMPTION_TIMER,75,46925,625.67
L1,None,cpu_benchmark,1_1000,284771390,MSR_WRITE,75,33289,443.85
L1,None,cpu_benchmark,1_1000,284771390,EXTERNAL_INTERRUPT,80,32273,403.41
L1,None,cpu_benchmark,1_1000,284771390,IO_INSTRUCTION,2,17437,8718.5
L1,None,cpu_benchmark,1_1000,284771390,CPUID,21,6785,323.1
L1,None,cpu_benchmark,1_1000,284771390,PENDING_INTERRUPT,2,811,405.5
L1,None,cpu_benchmark,1_1000,284771390,VMCALL,1,0,0
L1,None,cpu_benchmark,1_1000,284565783,HLT,35,1067807,30508.77
L1,None,cpu_benchmark,1_1000,284565783,PREEMPTION_TIMER,75,63421,845.61
L1,None,cpu_benchmark,1_1000,284565783,EPT_MISCONFIG,55,61431,1116.93
L1,None,cpu_benchmark,1_1000,284565783,MSR_WRITE,76,31927,420.09
L1,None,cpu_benchmark,1_1000,284565783,EXTERNAL_INTERRUPT,85,27777,326.79
L1,None,cpu_benchmark,1_1000,284565783,IO_INSTRUCTION,2,22276,11138
L1,None,cpu_benchmark,1_1000,284565783,CPUID,21,6710,319.52
L1,None,cpu_benchmark,1_1000,284565783,PENDING_INTERRUPT,1,323,323
L1,None,cpu_benchmark,1_1000,284565783,VMCALL,1,0,0
L1,None,cpu_benchmark,1_1000,290446106,HLT,38,1164272,30638.74
L1,None,cpu_benchmark,1_1000,290446106,EPT_MISCONFIG,51,74019,1451.35
L1,None,cpu_benchmark,1_1000,290446106,PREEMPTION_TIMER,78,65209,836.01
L1,None,cpu_benchmark,1_1000,290446106,EXTERNAL_INTERRUPT,82,34527,421.06
L1,None,cpu_benchmark,1_1000,290446106,MSR_WRITE,78,31537,404.32
L1,None,cpu_benchmark,1_1000,290446106,IO_INSTRUCTION,1,20378,20378
